sales_order_sk,id_order,id_date,customer_sk,channel_sk,store_sk,shipping_location_sk,total_amount,subtotal,tax_amount,shipping_fee
8336,1000009818,20240925,1174,1,,1441,40404.0,32400.0,6804.0,1200.0
8337,1000009819,20250829,1383,2,4.0,4,49005.0,40500.0,8505.0,0.0
8338,1000009820,20240428,315,2,3.0,3,13794.0,11400.0,2394.0,0.0
8339,1000009823,20240706,893,1,,3153,37500.0,30000.0,6300.0,1200.0
8340,1000009824,20240718,945,1,,2266,46720.2,37620.0,7900.2,1200.0
8341,1000009826,20240527,897,2,1.0,1,12414.6,10260.0,2154.6,0.0
8342,1000009827,20241003,459,1,,1837,66975.6,54360.0,11415.6,1200.0
8343,1000009828,20240205,1409,1,,1376,31382.16,24696.0,5186.16,1500.0
8344,1000009830,20250609,632,2,3.0,3,39204.0,32400.0,6804.0,0.0
8345,1000009831,20240105,644,2,2.0,2,68970.0,57000.0,11970.0,0.0
8346,1000009832,20240609,150,2,4.0,4,28459.2,23520.0,4939.2,0.0
8347,1000009833,20241030,769,1,,924,18051.75,14175.0,2976.75,900.0
8348,1000009835,20250430,1003,2,1.0,1,51727.5,42750.0,8977.5,0.0
8349,1000009837,20240909,609,1,,2924,35574.0,29400.0,6174.0,0.0
8350,1000009838,20250327,434,2,4.0,4,30855.0,25500.0,5355.0,0.0
8351,1000009839,20240426,203,1,,2984,73725.3,60930.0,12795.3,0.0
8352,1000009841,20250201,895,1,,2574,13968.0,10800.0,2268.0,900.0
8353,1000009842,20240210,1427,2,4.0,4,19565.7,16170.0,3395.7,0.0
8354,1000009843,20241008,318,1,,1477,96862.68,79308.0,16654.68,900.0
8355,1000009844,20250316,143,1,,2829,71476.8,58080.0,12196.8,1200.0
8356,1000009846,20241103,828,1,,2545,17508.3,13230.0,2778.3,1500.0
8357,1000009847,20240813,534,1,,1251,29940.0,24000.0,5040.0,900.0
8358,1000009848,20240523,958,1,,857,20465.7,16170.0,3395.7,900.0
8359,1000009849,20240917,541,2,4.0,4,26136.0,21600.0,4536.0,0.0
8360,1000009851,20250715,1020,2,4.0,4,95832.0,79200.0,16632.0,0.0
8361,1000009852,20240614,603,1,,95,64120.08,52248.0,10972.08,900.0
8362,1000009853,20240421,1325,1,,580,19965.0,16500.0,3465.0,0.0
8363,1000009854,20240102,1287,1,,3155,25729.2,20520.0,4309.2,900.0
8364,1000009855,20241206,1246,1,,1167,28788.0,22800.0,4788.0,1200.0
8365,1000009856,20241118,918,1,,1009,31392.0,25200.0,5292.0,900.0
8366,1000009857,20250505,137,2,3.0,3,78045.0,64500.0,13545.0,0.0
8367,1000009858,20250426,1029,1,,3067,85842.0,70200.0,14742.0,900.0
8368,1000009859,20250605,233,2,4.0,4,41382.0,34200.0,7182.0,0.0
8369,1000009860,20250102,1379,1,,948,91657.5,75750.0,15907.5,0.0
8370,1000009861,20250521,218,2,4.0,4,91693.8,75780.0,15913.8,0.0
8371,1000009862,20250727,1027,1,,1575,87405.24,71244.0,14961.24,1200.0
8372,1000009863,20241122,1372,2,1.0,1,53361.0,44100.0,9261.0,0.0
8373,1000009864,20240203,1214,1,,2112,35322.0,28200.0,5922.0,1200.0
8374,1000009865,20240715,1405,2,4.0,4,35574.0,29400.0,6174.0,0.0
8375,1000009867,20250703,788,1,,1729,60432.0,49200.0,10332.0,900.0
8376,1000009869,20241112,553,1,,2513,55350.0,45000.0,9450.0,900.0
8377,1000009871,20250507,538,1,,2305,72919.2,59520.0,12499.2,900.0
8378,1000009872,20250303,160,1,,1310,13068.0,10800.0,2268.0,0.0
8379,1000009874,20250611,750,1,,1136,35685.0,28500.0,5985.0,1200.0
8380,1000009875,20240913,486,1,,2436,44324.4,35640.0,7484.4,1200.0
8381,1000009876,20250708,171,2,2.0,2,71148.0,58800.0,12348.0,0.0
8382,1000009877,20240715,22,1,,1785,32055.0,25500.0,5355.0,1200.0
8383,1000009878,20250318,610,1,,539,35385.0,28500.0,5985.0,900.0
8384,1000009879,20240611,1465,1,,2097,43588.8,35280.0,7408.8,900.0
8385,1000009880,20240309,1288,2,4.0,4,64033.2,52920.0,11113.2,0.0
8386,1000009882,20250624,342,2,2.0,2,15246.0,12600.0,2646.0,0.0
8387,1000009883,20240615,743,2,2.0,2,67681.35,55935.0,11746.35,0.0
8388,1000009884,20250401,14,2,2.0,2,17151.75,14175.0,2976.75,0.0
8389,1000009885,20240315,1047,2,4.0,4,53361.0,44100.0,9261.0,0.0
8390,1000009886,20250313,1464,1,,2425,44104.5,36450.0,7654.5,0.0
8391,1000009887,20240421,1263,1,,846,30603.0,24300.0,5103.0,1200.0
8392,1000009889,20250322,564,1,,651,28788.0,22800.0,4788.0,1200.0
8393,1000009890,20241204,1405,1,,2736,36774.0,29400.0,6174.0,1200.0
8394,1000009891,20250211,188,1,,413,49261.2,39720.0,8341.2,1200.0
8395,1000009892,20241024,1496,2,3.0,3,48024.9,39690.0,8334.9,0.0
8396,1000009893,20241006,1360,2,1.0,1,64555.92,53352.0,11203.92,0.0
8397,1000009894,20240119,622,2,4.0,4,49005.0,40500.0,8505.0,0.0
8398,1000009895,20240826,386,1,,485,32016.6,26460.0,5556.6,0.0
8399,1000009896,20250201,214,2,3.0,3,102184.5,84450.0,17734.5,0.0
8400,1000009897,20240125,895,1,,1446,13968.0,10800.0,2268.0,900.0
8401,1000009899,20250912,829,2,1.0,1,28459.2,23520.0,4939.2,0.0
8402,1000009900,20250521,1037,1,,3131,67846.8,55080.0,11566.8,1200.0
8403,1000009901,20250316,1059,2,1.0,1,39204.0,32400.0,6804.0,0.0
8404,1000009902,20250214,66,1,,256,17787.0,14700.0,3087.0,0.0
8405,1000009903,20240606,939,2,2.0,2,12806.64,10584.0,2222.64,0.0
8406,1000009905,20240115,1208,2,1.0,1,34485.0,28500.0,5985.0,0.0
8407,1000009906,20250627,1172,2,4.0,4,18966.75,15675.0,3291.75,0.0
8408,1000009907,20240117,75,2,4.0,4,17787.0,14700.0,3087.0,0.0
8409,1000009908,20250725,573,2,4.0,4,13794.0,11400.0,2394.0,0.0
8410,1000009909,20240920,612,1,,2716,55813.88,44887.5,9426.38,1500.0
8411,1000009910,20241027,1184,2,4.0,4,24829.2,20520.0,4309.2,0.0
8412,1000009911,20241221,119,2,4.0,4,32670.0,27000.0,5670.0,0.0
8413,1000009912,20240528,21,2,4.0,4,78408.0,64800.0,13608.0,0.0
8414,1000009914,20240809,1259,1,,2453,55513.88,44887.5,9426.38,1200.0
8415,1000009915,20240904,234,2,3.0,3,55176.0,45600.0,9576.0,0.0
8416,1000009916,20250728,354,1,,1657,46766.1,37410.0,7856.1,1500.0
8417,1000009917,20240130,1395,1,,288,36300.0,30000.0,6300.0,0.0
8418,1000009919,20250420,1436,1,,849,32670.0,27000.0,5670.0,0.0
8419,1000009920,20240407,224,2,2.0,2,33214.5,27450.0,5764.5,0.0
8420,1000009921,20250116,447,2,1.0,1,35574.0,29400.0,6174.0,0.0
8421,1000009923,20250802,2,1,,2867,18150.0,15000.0,3150.0,0.0
8422,1000009924,20250512,1070,2,4.0,4,54450.0,45000.0,9450.0,0.0
8423,1000009925,20240128,540,1,,1128,92857.5,75750.0,15907.5,1200.0
8424,1000009926,20241221,296,1,,390,85940.25,71025.0,14915.25,0.0
8425,1000009927,20240503,1258,2,4.0,4,28749.6,23760.0,4989.6,0.0
8426,1000009928,20250111,694,2,3.0,3,37352.7,30870.0,6482.7,0.0
8427,1000009929,20250618,548,1,,737,33870.0,27000.0,5670.0,1200.0
8428,1000009930,20240630,725,1,,2997,36483.6,29160.0,6123.6,1200.0
8429,1000009931,20250803,843,2,4.0,4,51727.5,42750.0,8977.5,0.0
8430,1000009932,20241104,181,1,,414,38443.8,30780.0,6463.8,1200.0
8431,1000009933,20250331,881,2,1.0,1,39930.0,33000.0,6930.0,0.0
8432,1000009934,20241201,813,1,,2211,36474.0,29400.0,6174.0,900.0
8433,1000009935,20241013,1245,1,,431,14568.0,10800.0,2268.0,1500.0
8434,1000009936,20250822,183,1,,2387,44760.0,36000.0,7560.0,1200.0
8435,1000009937,20240623,1266,1,,1236,12661.2,9720.0,2041.2,900.0
8436,1000009938,20240314,1287,1,,2096,57828.0,46800.0,9828.0,1200.0
8437,1000009939,20241013,773,1,,2791,49905.0,40500.0,8505.0,900.0
8438,1000009940,20250730,829,2,2.0,2,16335.0,13500.0,2835.0,0.0
8439,1000009941,20250118,666,2,4.0,4,31036.5,25650.0,5386.5,0.0
8440,1000009942,20241121,331,1,,1095,56929.05,46305.0,9724.05,900.0
8441,1000009943,20240321,1457,2,2.0,2,31305.12,25872.0,5433.12,0.0
8442,1000009945,20250823,149,2,3.0,3,17787.0,14700.0,3087.0,0.0
8443,1000009946,20250928,1003,1,,184,45060.0,36000.0,7560.0,1500.0
8444,1000009947,20250529,1039,2,1.0,1,34485.0,28500.0,5985.0,0.0
8445,1000009950,20250108,405,1,,3033,37243.8,30780.0,6463.8,0.0
8446,1000009951,20241113,157,2,1.0,1,43560.0,36000.0,7560.0,0.0
8447,1000009953,20240403,1178,2,4.0,4,13068.0,10800.0,2268.0,0.0
8448,1000009954,20250316,819,2,3.0,3,48024.9,39690.0,8334.9,0.0
8449,1000009955,20240915,550,1,,3063,44460.0,36000.0,7560.0,900.0
8450,1000009956,20250522,1430,1,,2414,57646.5,46650.0,9796.5,1200.0
8451,1000009957,20250318,1356,1,,2140,40404.0,32400.0,6804.0,1200.0
8452,1000009958,20250112,868,1,,1267,73770.96,59976.0,12594.96,1200.0
8453,1000009959,20250525,586,1,,3074,21165.0,16500.0,3465.0,1200.0
8454,1000009960,20240308,401,1,,2326,15729.6,11760.0,2469.6,1500.0
8455,1000009961,20250713,1161,1,,1255,20176.35,15435.0,3241.35,1500.0
8456,1000009962,20240614,1077,1,,3177,47454.75,38475.0,8079.75,900.0
8457,1000009963,20240912,1145,2,4.0,4,49005.0,40500.0,8505.0,0.0
8458,1000009964,20250812,971,2,4.0,4,28459.2,23520.0,4939.2,0.0
8459,1000009965,20240114,473,1,,2408,18351.75,14175.0,2976.75,1200.0
8460,1000009966,20241008,749,1,,1747,18150.0,15000.0,3150.0,0.0
8461,1000009967,20250423,1261,2,2.0,2,13794.0,11400.0,2394.0,0.0
8462,1000009968,20250130,1074,1,,861,78446.4,63840.0,13406.4,1200.0
8463,1000009969,20240831,998,1,,2210,30782.16,24696.0,5186.16,900.0
8464,1000009970,20240503,861,1,,180,53290.5,43050.0,9040.5,1200.0
8465,1000009971,20240819,597,1,,876,86466.6,71460.0,15006.6,0.0
8466,1000009972,20250423,558,1,,131,36774.0,29400.0,6174.0,1200.0
8467,1000009973,20240309,651,1,,777,33870.0,27000.0,5670.0,1200.0
8468,1000009974,20240911,839,2,4.0,4,29040.0,24000.0,5040.0,0.0
8469,1000009975,20241212,1361,2,2.0,2,41382.0,34200.0,7182.0,0.0
8470,1000009976,20240706,1048,1,,822,77311.74,63894.0,13417.74,0.0
8471,1000009977,20240423,420,1,,1593,74952.0,61200.0,12852.0,900.0
8472,1000009979,20240130,665,2,1.0,1,36300.0,30000.0,6300.0,0.0
8473,1000009980,20241017,1244,1,,1228,43888.8,35280.0,7408.8,1200.0
8474,1000009982,20250113,61,1,,3054,28967.4,23940.0,5027.4,0.0
8475,1000009983,20250904,995,1,,1033,15983.7,11970.0,2513.7,1500.0
8476,1000009984,20241202,566,2,3.0,3,91113.0,75300.0,15813.0,0.0
8477,1000009985,20240829,739,1,,1844,19604.62,14962.5,3142.12,1500.0
8478,1000009986,20241007,400,2,3.0,3,46554.75,38475.0,8079.75,0.0
8479,1000009987,20240322,613,2,1.0,1,14483.7,11970.0,2513.7,0.0
8480,1000009988,20240617,632,1,,2613,55650.0,45000.0,9450.0,1200.0
8481,1000009989,20240213,233,1,,1701,107677.5,87750.0,18427.5,1500.0
8482,1000009990,20240221,1104,1,,1745,38143.8,30780.0,6463.8,900.0
8483,1000009991,20250628,101,1,,2955,124075.5,101550.0,21325.5,1200.0
8484,1000009992,20240605,1025,1,,1002,29359.2,23520.0,4939.2,900.0
8485,1000009993,20250327,1467,1,,1679,83538.0,67800.0,14238.0,1500.0
8486,1000009994,20240607,946,1,,605,29649.6,23760.0,4989.6,900.0
8487,1000009995,20250109,1229,2,3.0,3,42688.8,35280.0,7408.8,0.0
8488,1000009996,20250313,1477,2,4.0,4,37243.8,30780.0,6463.8,0.0
8489,1000009997,20250517,341,1,,2904,46151.58,37398.0,7853.58,900.0
8490,1000009998,20250303,1392,1,,2586,21165.0,16500.0,3465.0,1200.0
8491,1000009999,20240604,1500,1,,125,98421.0,80100.0,16821.0,1500.0
8492,1000010000,20250211,564,2,4.0,4,39204.0,32400.0,6804.0,0.0
8493,1000010001,20240219,595,1,,2132,50033.1,40110.0,8423.1,1500.0
8494,1000010002,20241004,893,1,,2354,89544.6,73260.0,15384.6,900.0
8495,1000010003,20240320,760,2,2.0,2,18150.0,15000.0,3150.0,0.0
8496,1000010004,20240603,1223,1,,987,14229.6,11760.0,2469.6,0.0
8497,1000010005,20240809,981,2,1.0,1,28749.6,23760.0,4989.6,0.0
8498,1000010006,20241125,392,2,3.0,3,35283.6,29160.0,6123.6,0.0
8499,1000010007,20240714,624,1,,3031,42582.0,34200.0,7182.0,1200.0
8500,1000010008,20250204,375,1,,2204,38115.0,31500.0,6615.0,0.0
8501,1000010009,20240213,514,1,,1626,52627.5,42750.0,8977.5,900.0
8502,1000010010,20240702,295,2,3.0,3,46957.68,38808.0,8149.68,0.0
8503,1000010013,20250302,712,1,,1121,32851.5,27150.0,5701.5,0.0
8504,1000010014,20240909,1455,1,,2200,15601.5,12150.0,2551.5,900.0
8505,1000010015,20250201,691,1,,305,39015.0,31500.0,6615.0,900.0
8506,1000010016,20240828,1445,2,2.0,2,77319.0,63900.0,13419.0,0.0
8507,1000010017,20240629,1451,2,3.0,3,29040.0,24000.0,5040.0,0.0
8508,1000010019,20250716,49,1,,2642,37500.0,30000.0,6300.0,1200.0
8509,1000010020,20240812,935,1,,1650,13314.6,10260.0,2154.6,900.0
8510,1000010021,20240303,1364,1,,2685,55513.88,44887.5,9426.38,1200.0
8511,1000010022,20240714,903,1,,2127,13794.0,11400.0,2394.0,0.0
8512,1000010023,20250405,966,1,,2588,36300.0,30000.0,6300.0,0.0
8513,1000010024,20241231,433,1,,3106,54450.0,45000.0,9450.0,0.0
8514,1000010025,20250911,1248,2,3.0,3,17242.5,14250.0,2992.5,0.0
8515,1000010026,20250508,519,2,3.0,3,16335.0,13500.0,2835.0,0.0
8516,1000010027,20240219,286,2,4.0,4,49005.0,40500.0,8505.0,0.0
8517,1000010029,20240415,1445,2,2.0,2,37243.8,30780.0,6463.8,0.0
8518,1000010030,20240609,547,1,,3098,13968.0,10800.0,2268.0,900.0
8519,1000010031,20250705,1093,2,3.0,3,52272.0,43200.0,9072.0,0.0
8520,1000010032,20250818,1482,1,,958,13968.0,10800.0,2268.0,900.0
8521,1000010033,20241216,1395,1,,128,26029.2,20520.0,4309.2,1200.0
8522,1000010034,20250921,912,2,2.0,2,28459.2,23520.0,4939.2,0.0
8523,1000010036,20250913,516,1,,1304,31082.16,24696.0,5186.16,1200.0
8524,1000010037,20240630,164,1,,1154,15221.4,11340.0,2381.4,1500.0
8525,1000010038,20240112,918,2,3.0,3,16335.0,13500.0,2835.0,0.0
8526,1000010039,20241214,893,2,2.0,2,17242.5,14250.0,2992.5,0.0
8527,1000010041,20250316,1046,2,4.0,4,26136.0,21600.0,4536.0,0.0
8528,1000010042,20250526,618,1,,267,33870.0,27000.0,5670.0,1200.0
8529,1000010043,20240701,995,2,4.0,4,37352.7,30870.0,6482.7,0.0
8530,1000010044,20250419,400,1,,43,19304.62,14962.5,3142.12,1200.0
8531,1000010045,20250330,920,1,,1067,83736.6,68460.0,14376.6,900.0
8532,1000010046,20250723,58,2,1.0,1,84796.8,70080.0,14716.8,0.0
8533,1000010047,20240114,1275,1,,1593,20466.75,15675.0,3291.75,1500.0
8534,1000010048,20250107,1362,1,,3091,63636.0,51600.0,10836.0,1200.0
8535,1000010049,20240208,1,1,,2281,30240.0,24000.0,5040.0,1200.0
8536,1000010050,20240905,795,1,,649,15720.0,12000.0,2520.0,1200.0
8537,1000010052,20250429,681,1,,2230,37200.0,30000.0,6300.0,900.0
8538,1000010053,20250805,1162,2,2.0,2,45048.3,37230.0,7818.3,0.0
8539,1000010054,20240706,1204,2,4.0,4,13068.0,10800.0,2268.0,0.0
8540,1000010055,20240422,1442,2,1.0,1,31036.5,25650.0,5386.5,0.0
8541,1000010056,20250309,1216,2,3.0,3,28459.2,23520.0,4939.2,0.0
8542,1000010058,20250415,61,1,,979,18687.0,14700.0,3087.0,900.0
8543,1000010059,20250615,298,1,,2256,122786.85,100485.0,21101.85,1200.0
8544,1000010060,20250125,903,2,1.0,1,31581.0,26100.0,5481.0,0.0
8545,1000010061,20250723,739,1,,2196,43487.4,35940.0,7547.4,0.0
8546,1000010062,20250227,1339,2,2.0,2,46427.7,38370.0,8057.7,0.0
8547,1000010063,20240802,615,1,,1870,33870.0,27000.0,5670.0,1200.0
8548,1000010065,20240205,1291,1,,2507,26513.28,21168.0,4445.28,900.0
8549,1000010066,20250311,1459,1,,6,29359.2,23520.0,4939.2,900.0
8550,1000010067,20241128,541,1,,1749,60088.2,48420.0,10168.2,1500.0
8551,1000010068,20241227,797,1,,2439,43560.0,36000.0,7560.0,0.0
8552,1000010069,20240220,537,2,2.0,2,13794.0,11400.0,2394.0,0.0
8553,1000010070,20250214,1396,1,,2047,43588.8,35280.0,7408.8,900.0
8554,1000010071,20250223,1160,1,,1334,14520.0,12000.0,2520.0,0.0
8555,1000010072,20250516,884,1,,97,44760.0,36000.0,7560.0,1200.0
8556,1000010073,20250419,1209,2,4.0,4,67681.35,55935.0,11746.35,0.0
8557,1000010074,20240518,1174,1,,1286,107133.0,87300.0,18333.0,1500.0
8558,1000010076,20240712,889,1,,589,36774.0,29400.0,6174.0,1200.0
8559,1000010077,20241204,667,1,,1186,19650.0,15000.0,3150.0,1500.0
8560,1000010078,20250413,1314,2,2.0,2,28967.4,23940.0,5027.4,0.0
8561,1000010079,20250106,1133,1,,1112,39204.0,32400.0,6804.0,0.0
8562,1000010080,20240829,1348,1,,157,20257.5,15750.0,3307.5,1200.0
8563,1000010082,20250424,53,2,3.0,3,13068.0,10800.0,2268.0,0.0
8564,1000010083,20241129,229,1,,2780,16141.08,12348.0,2593.08,1200.0
8565,1000010084,20240319,794,1,,607,15429.6,11760.0,2469.6,1200.0
8566,1000010085,20240105,462,2,1.0,1,36300.0,30000.0,6300.0,0.0
8567,1000010086,20240219,1240,1,,2050,29940.0,24000.0,5040.0,900.0
8568,1000010087,20250909,681,2,1.0,1,14229.6,11760.0,2469.6,0.0
8569,1000010088,20240731,522,1,,1249,40104.0,32400.0,6804.0,900.0
8570,1000010089,20250826,262,1,,980,14268.0,10800.0,2268.0,1200.0
8571,1000010092,20240925,905,1,,3080,28788.0,22800.0,4788.0,1200.0
8572,1000010094,20250818,956,2,2.0,2,41382.0,34200.0,7182.0,0.0
8573,1000010095,20250330,295,1,,2357,30240.0,24000.0,5040.0,1200.0
8574,1000010096,20250303,129,1,,362,15420.0,12000.0,2520.0,900.0
8575,1000010098,20250306,5,1,,346,62387.28,50568.0,10619.28,1200.0
8576,1000010099,20250415,1252,2,4.0,4,18150.0,15000.0,3150.0,0.0
8577,1000010100,20241020,968,2,1.0,1,29040.0,24000.0,5040.0,0.0
8578,1000010102,20250110,967,1,,739,49905.0,40500.0,8505.0,900.0
8579,1000010103,20250128,805,2,1.0,1,13068.0,10800.0,2268.0,0.0
8580,1000010104,20240922,1271,1,,553,86459.1,70710.0,14849.1,900.0
8581,1000010106,20240406,1118,2,3.0,3,73471.2,60720.0,12751.2,0.0
8582,1000010107,20241025,135,2,1.0,1,74509.38,61578.0,12931.38,0.0
8583,1000010108,20250829,138,1,,3058,16020.0,12000.0,2520.0,1500.0
8584,1000010109,20250405,1163,1,,1108,21465.0,16500.0,3465.0,1500.0
8585,1000010110,20240713,1318,1,,3113,30240.0,24000.0,5040.0,1200.0
8586,1000010111,20250329,1332,1,,691,35685.0,28500.0,5985.0,1200.0
8587,1000010112,20250904,424,1,,478,53625.75,43575.0,9150.75,900.0
8588,1000010113,20250823,350,2,3.0,3,26136.0,21600.0,4536.0,0.0
8589,1000010114,20250903,731,1,,1465,75532.8,61680.0,12952.8,900.0
8590,1000010115,20240603,557,2,2.0,2,141025.5,116550.0,24475.5,0.0
8591,1000010117,20250104,745,1,,304,68399.85,55785.0,11714.85,900.0
8592,1000010118,20250616,492,1,,2960,40704.0,32400.0,6804.0,1500.0
8593,1000010119,20240513,835,2,4.0,4,33287.1,27510.0,5777.1,0.0
8594,1000010120,20240708,196,1,,2488,43888.8,35280.0,7408.8,1200.0
8595,1000010121,20240623,1468,2,2.0,2,45738.0,37800.0,7938.0,0.0
8596,1000010122,20240513,19,2,2.0,2,46246.2,38220.0,8026.2,0.0
8597,1000010123,20250206,1042,1,,289,40704.0,32400.0,6804.0,1500.0
8598,1000010124,20250116,495,1,,1751,19050.0,15000.0,3150.0,900.0
8599,1000010125,20250121,743,2,1.0,1,32670.0,27000.0,5670.0,0.0
8600,1000010126,20240107,505,2,2.0,2,99861.3,82530.0,17331.3,0.0
8601,1000010127,20240502,474,1,,1897,44460.0,36000.0,7560.0,900.0
8602,1000010128,20240816,51,1,,1260,45004.5,36450.0,7654.5,900.0
8603,1000010129,20241004,882,1,,2820,42582.0,34200.0,7182.0,1200.0
8604,1000010130,20250123,77,2,1.0,1,61927.8,51180.0,10747.8,0.0
8605,1000010131,20240828,348,2,4.0,4,76447.8,63180.0,13267.8,0.0
8606,1000010132,20240601,1381,1,,218,101668.8,83280.0,17488.8,900.0
8607,1000010134,20250813,1184,1,,1200,33444.0,26400.0,5544.0,1500.0
8608,1000010135,20240504,873,1,,356,42582.0,34200.0,7182.0,1200.0
8609,1000010137,20240730,284,2,4.0,4,41382.0,34200.0,7182.0,0.0
8610,1000010138,20240718,858,2,4.0,4,79043.25,65325.0,13718.25,0.0
8611,1000010139,20250401,462,1,,2672,29359.2,23520.0,4939.2,900.0
8612,1000010140,20250323,1489,2,4.0,4,41382.0,34200.0,7182.0,0.0
8613,1000010141,20240502,954,2,4.0,4,41382.0,34200.0,7182.0,0.0
8614,1000010142,20241126,897,2,2.0,2,96921.0,80100.0,16821.0,0.0
8615,1000010143,20240327,715,1,,1856,117460.35,95835.0,20125.35,1500.0
8616,1000010144,20240411,498,1,,889,44188.8,35280.0,7408.8,1500.0
8617,1000010146,20240701,878,2,4.0,4,59895.0,49500.0,10395.0,0.0
8618,1000010147,20250505,16,2,3.0,3,14520.0,12000.0,2520.0,0.0
8619,1000010149,20250507,404,2,1.0,1,34303.5,28350.0,5953.5,0.0
8620,1000010150,20250710,177,1,,631,54861.0,44100.0,9261.0,1500.0
8621,1000010151,20240827,1445,1,,2863,27036.0,21600.0,4536.0,900.0
8622,1000010152,20240331,409,1,,1969,52627.5,42750.0,8977.5,900.0
8623,1000010154,20240603,692,2,4.0,4,26136.0,21600.0,4536.0,0.0
8624,1000010155,20240605,1230,1,,1612,16718.25,12825.0,2693.25,1200.0
8625,1000010156,20241001,1488,1,,175,40249.2,32520.0,6829.2,900.0
8626,1000010157,20250222,1203,1,,1524,71031.6,57960.0,12171.6,900.0
8627,1000010158,20250509,46,1,,20,13968.0,10800.0,2268.0,900.0
8628,1000010159,20250913,757,1,,2053,55350.0,45000.0,9450.0,900.0
8629,1000010160,20240202,248,1,,3078,14268.0,10800.0,2268.0,1200.0
8630,1000010161,20250222,1107,2,3.0,3,14701.5,12150.0,2551.5,0.0
8631,1000010162,20240810,1158,2,3.0,3,13721.4,11340.0,2381.4,0.0
8632,1000010163,20250217,102,1,,2806,45694.2,37020.0,7774.2,900.0
8633,1000010164,20250605,1250,1,,1987,28942.8,22680.0,4762.8,1500.0
8634,1000010165,20240103,100,2,4.0,4,14520.0,12000.0,2520.0,0.0
8635,1000010166,20240415,40,1,,2477,75387.6,61560.0,12927.6,900.0
8636,1000010167,20250320,956,1,,2563,50205.0,40500.0,8505.0,1200.0
8637,1000010168,20250212,1463,1,,502,55513.88,44887.5,9426.38,1200.0
8638,1000010169,20250326,1247,2,2.0,2,14229.6,11760.0,2469.6,0.0
8639,1000010170,20250618,356,1,,2777,36483.6,29160.0,6123.6,1200.0
8640,1000010172,20240815,1428,2,2.0,2,31305.12,25872.0,5433.12,0.0
8641,1000010174,20250214,57,1,,2854,54805.5,44550.0,9355.5,900.0
8642,1000010175,20250830,864,1,,166,72212.4,58440.0,12272.4,1500.0
8643,1000010176,20240217,1175,1,,2518,15274.8,11880.0,2494.8,900.0
8644,1000010177,20250805,981,1,,1880,58554.0,47400.0,9954.0,1200.0
8645,1000010178,20240427,585,1,,1887,16020.0,12000.0,2520.0,1500.0
8646,1000010179,20240622,1317,1,,1290,30492.0,25200.0,5292.0,0.0
8647,1000010181,20240820,149,1,,1200,14268.0,10800.0,2268.0,1200.0
8648,1000010182,20250610,690,1,,45,28488.0,22800.0,4788.0,900.0
8649,1000010183,20240724,1384,1,,168,44651.1,35910.0,7541.1,1200.0
8650,1000010184,20241206,750,2,1.0,1,72382.2,59820.0,12562.2,0.0
8651,1000010185,20250605,874,2,3.0,3,53361.0,44100.0,9261.0,0.0
8652,1000010186,20250228,282,1,,3156,42064.2,34020.0,7144.2,900.0
8653,1000010187,20250714,75,2,1.0,1,28749.6,23760.0,4989.6,0.0
8654,1000010188,20240302,994,1,,3145,27336.0,21600.0,4536.0,1200.0
8655,1000010189,20240329,634,1,,404,13968.0,10800.0,2268.0,900.0
8656,1000010190,20250421,748,1,,2345,49905.0,40500.0,8505.0,900.0
8657,1000010191,20240308,835,2,2.0,2,29403.0,24300.0,5103.0,0.0
8658,1000010192,20241102,11,1,,3177,28342.8,22680.0,4762.8,900.0
8659,1000010193,20240510,688,1,,349,42364.2,34020.0,7144.2,1200.0
8660,1000010194,20250928,1460,1,,1066,55350.0,45000.0,9450.0,900.0
8661,1000010195,20250903,1406,1,,1604,46023.24,37044.0,7779.24,1200.0
8662,1000010197,20240917,880,1,,2136,26329.2,20520.0,4309.2,1500.0
8663,1000010198,20240115,814,2,4.0,4,58697.1,48510.0,10187.1,0.0
8664,1000010199,20240402,1162,1,,2522,33870.0,27000.0,5670.0,1200.0
8665,1000010200,20250122,867,2,3.0,3,71874.0,59400.0,12474.0,0.0
8666,1000010201,20240206,682,2,1.0,1,34485.0,28500.0,5985.0,0.0
8667,1000010202,20240325,294,1,,1751,88844.25,73425.0,15419.25,0.0
8668,1000010203,20250507,1061,2,4.0,4,19565.7,16170.0,3395.7,0.0
8669,1000010204,20250905,601,2,4.0,4,28967.4,23940.0,5027.4,0.0
8670,1000010205,20240407,676,1,,2424,14268.0,10800.0,2268.0,1200.0
8671,1000010206,20240906,232,1,,1017,120717.75,98775.0,20742.75,1200.0
8672,1000010207,20240108,417,1,,3184,29359.2,23520.0,4939.2,900.0
8673,1000010208,20241101,393,1,,1854,42582.0,34200.0,7182.0,1200.0
